Sequence,Potential_V,Current_A
1039,0.761,4.186e-05
1040,0.76,4.179e-05
1041,0.759,4.172e-05
1042,0.758,4.166e-05
1043,0.757,4.159e-05
1044,0.756,4.153e-05
1045,0.755,4.146e-05
1046,0.754,4.14e-05
1047,0.753,4.134e-05
1048,0.752,4.128e-05
1049,0.751,4.121e-05
1050,0.75,4.115e-05
1051,0.749,4.109e-05
1052,0.748,4.103e-05
1053,0.747,4.098e-05
1054,0.746,4.092e-05
1055,0.745,4.087e-05
1056,0.744,4.081e-05
1057,0.743,4.076e-05
1058,0.742,4.069e-05
1059,0.741,4.063e-05
1060,0.74,4.056e-05
1061,0.739,4.049e-05
1062,0.738,4.041e-05
1063,0.737,4.034e-05
1064,0.736,4.027e-05
1065,0.735,4.021e-05
1066,0.734,4.015e-05
1067,0.733,4.01e-05
1068,0.732,4.004e-05
1069,0.731,3.999e-05
1070,0.73,3.994e-05
1071,0.729,3.988e-05
1072,0.728,3.983e-05
1073,0.727,3.977e-05
1074,0.726,3.972e-05
1075,0.725,3.966e-05
1076,0.724,3.961e-05
1077,0.723,3.956e-05
1078,0.722,3.95e-05
1079,0.721,3.944e-05
1080,0.72,3.938e-05
1081,0.719,3.933e-05
1082,0.718,3.927e-05
1083,0.717,3.922e-05
1084,0.716,3.917e-05
1085,0.715,3.911e-05
1086,0.714,3.905e-05
1087,0.713,3.899e-05
1088,0.712,3.893e-05
1089,0.711,3.888e-05
1090,0.71,3.883e-05
1091,0.709,3.878e-05
1092,0.708,3.873e-05
1093,0.707,3.868e-05
1094,0.706,3.863e-05
1095,0.705,3.858e-05
1096,0.704,3.853e-05
1097,0.703,3.847e-05
1098,0.702,3.842e-05
1099,0.701,3.837e-05
1100,0.7,3.832e-05
1101,0.699,3.826e-05
1102,0.698,3.821e-05
1103,0.697,3.815e-05
1104,0.696,3.809e-05
1105,0.695,3.803e-05
1106,0.694,3.798e-05
1107,0.693,3.793e-05
1108,0.692,3.788e-05
1109,0.691,3.783e-05
1110,0.69,3.778e-05
1111,0.689,3.773e-05
1112,0.688,3.768e-05
1113,0.687,3.764e-05
1114,0.686,3.76e-05
1115,0.685,3.756e-05
1116,0.684,3.752e-05
1117,0.683,3.748e-05
1118,0.682,3.744e-05
1119,0.681,3.74e-05
1120,0.68,3.736e-05
1121,0.679,3.732e-05
1122,0.678,3.728e-05
1123,0.677,3.723e-05
1124,0.676,3.718e-05
1125,0.675,3.714e-05
1126,0.674,3.709e-05
1127,0.673,3.705e-05
1128,0.672,3.7e-05
1129,0.671,3.695e-05
1130,0.67,3.691e-05
1131,0.669,3.686e-05
1132,0.668,3.681e-05
1133,0.667,3.676e-05
1134,0.666,3.672e-05
1135,0.665,3.668e-05
1136,0.664,3.664e-05
1137,0.663,3.66e-05
1138,0.662,3.656e-05
1139,0.661,3.651e-05
1140,0.66,3.647e-05
1141,0.659,3.642e-05
1142,0.658,3.638e-05
1143,0.657,3.634e-05
1144,0.656,3.63e-05
1145,0.655,3.625e-05
1146,0.654,3.621e-05
1147,0.653,3.617e-05
1148,0.652,3.612e-05
1149,0.651,3.608e-05
1150,0.65,3.604e-05
1151,0.649,3.6e-05
1152,0.648,3.596e-05
1153,0.647,3.592e-05
1154,0.646,3.588e-05
1155,0.645,3.583e-05
1156,0.644,3.578e-05
1157,0.643,3.574e-05
1158,0.642,3.569e-05
1159,0.641,3.564e-05
1160,0.64,3.559e-05
1161,0.639,3.555e-05
1162,0.638,3.55e-05
1163,0.637,3.545e-05
1164,0.636,3.54e-05
1165,0.635,3.535e-05
1166,0.634,3.531e-05
1167,0.633,3.527e-05
1168,0.632,3.523e-05
1169,0.631,3.519e-05
1170,0.63,3.515e-05
1171,0.629,3.512e-05
1172,0.628,3.508e-05
1173,0.627,3.506e-05
1174,0.626,3.503e-05
1175,0.625,3.499e-05
1176,0.624,3.496e-05
1177,0.623,3.492e-05
1178,0.622,3.488e-05
1179,0.621,3.484e-05
1180,0.62,3.48e-05
1181,0.619,3.476e-05
1182,0.618,3.472e-05
1183,0.617,3.468e-05
1184,0.616,3.464e-05
1185,0.615,3.459e-05
1186,0.614,3.454e-05
1187,0.613,3.451e-05
1188,0.612,3.447e-05
1189,0.611,3.444e-05
1190,0.61,3.441e-05
1191,0.609,3.437e-05
1192,0.608,3.434e-05
1193,0.607,3.43e-05
1194,0.606,3.427e-05
1195,0.605,3.423e-05
1196,0.604,3.42e-05
1197,0.603,3.416e-05
1198,0.602,3.412e-05
1199,0.601,3.408e-05
1200,0.6,3.404e-05
1201,0.599,3.401e-05
1202,0.598,3.398e-05
1203,0.597,3.394e-05
1204,0.596,3.391e-05
1205,0.595,3.387e-05
1206,0.594,3.384e-05
1207,0.593,3.38e-05
1208,0.592,3.377e-05
1209,0.591,3.374e-05
1210,0.59,3.37e-05
1211,0.589,3.367e-05
1212,0.588,3.363e-05
1213,0.587,3.36e-05
1214,0.586,3.356e-05
1215,0.585,3.352e-05
1216,0.584,3.348e-05
1217,0.583,3.344e-05
1218,0.582,3.34e-05
1219,0.581,3.336e-05
1220,0.58,3.332e-05
1221,0.579,3.328e-05
1222,0.578,3.324e-05
1223,0.577,3.32e-05
1224,0.576,3.316e-05
1225,0.575,3.312e-05
1226,0.574,3.308e-05
1227,0.573,3.303e-05
1228,0.572,3.299e-05
1229,0.571,3.294e-05
1230,0.57,3.291e-05
1231,0.569,3.287e-05
1232,0.568,3.283e-05
1233,0.567,3.28e-05
1234,0.566,3.277e-05
1235,0.565,3.273e-05
1236,0.564,3.27e-05
1237,0.563,3.267e-05
1238,0.562,3.264e-05
1239,0.561,3.261e-05
1240,0.56,3.258e-05
1241,0.559,3.255e-05
1242,0.558,3.251e-05
1243,0.557,3.248e-05
1244,0.556,3.244e-05
1245,0.555,3.241e-05
1246,0.554,3.238e-05
1247,0.553,3.234e-05
1248,0.552,3.23e-05
1249,0.551,3.226e-05
1250,0.55,3.222e-05
1251,0.549,3.219e-05
1252,0.548,3.215e-05
1253,0.547,3.211e-05
1254,0.546,3.206e-05
1255,0.545,3.202e-05
1256,0.544,3.199e-05
1257,0.543,3.195e-05
1258,0.542,3.191e-05
1259,0.541,3.187e-05
1260,0.54,3.183e-05
1261,0.539,3.179e-05
1262,0.538,3.177e-05
1263,0.537,3.174e-05
1264,0.536,3.172e-05
1265,0.535,3.169e-05
1266,0.534,3.165e-05
1267,0.533,3.161e-05
1268,0.532,3.157e-05
1269,0.531,3.153e-05
1270,0.53,3.149e-05
1271,0.529,3.144e-05
1272,0.528,3.14e-05
1273,0.527,3.136e-05
1274,0.526,3.133e-05
1275,0.525,3.129e-05
1276,0.524,3.124e-05
1277,0.523,3.12e-05
1278,0.522,3.116e-05
1279,0.521,3.112e-05
1280,0.52,3.108e-05
1281,0.519,3.104e-05
1282,0.518,3.099e-05
1283,0.517,3.095e-05
1284,0.516,3.091e-05
1285,0.515,3.087e-05
1286,0.514,3.082e-05
1287,0.513,3.078e-05
1288,0.512,3.074e-05
1289,0.511,3.069e-05
1290,0.51,3.064e-05
1291,0.509,3.059e-05
1292,0.508,3.054e-05
1293,0.507,3.049e-05
1294,0.506,3.044e-05
1295,0.505,3.04e-05
1296,0.504,3.037e-05
1297,0.503,3.033e-05
1298,0.502,3.03e-05
1299,0.501,3.026e-05
1300,0.5,3.022e-05
1301,0.499,3.018e-05
1302,0.498,3.014e-05
1303,0.497,3.01e-05
1304,0.496,3.006e-05
1305,0.495,3.002e-05
1306,0.494,2.998e-05
1307,0.493,2.994e-05
1308,0.492,2.989e-05
1309,0.491,2.985e-05
1310,0.49,2.981e-05
1311,0.489,2.977e-05
1312,0.488,2.972e-05
1313,0.487,2.968e-05
1314,0.486,2.963e-05
1315,0.485,2.959e-05
1316,0.484,2.954e-05
1317,0.483,2.95e-05
1318,0.482,2.946e-05
1319,0.481,2.941e-05
1320,0.48,2.936e-05
1321,0.479,2.932e-05
1322,0.478,2.927e-05
1323,0.477,2.923e-05
1324,0.476,2.918e-05
1325,0.475,2.914e-05
1326,0.474,2.91e-05
1327,0.473,2.906e-05
1328,0.472,2.901e-05
1329,0.471,2.896e-05
1330,0.47,2.891e-05
1331,0.469,2.887e-05
1332,0.468,2.882e-05
1333,0.467,2.878e-05
1334,0.466,2.874e-05
1335,0.465,2.87e-05
1336,0.464,2.865e-05
1337,0.463,2.861e-05
1338,0.462,2.856e-05
1339,0.461,2.851e-05
1340,0.46,2.845e-05
1341,0.459,2.839e-05
1342,0.458,2.834e-05
1343,0.457,2.828e-05
1344,0.456,2.823e-05
1345,0.455,2.818e-05
1346,0.454,2.813e-05
1347,0.453,2.807e-05
1348,0.452,2.8e-05
1349,0.451,2.794e-05
1350,0.45,2.788e-05
1351,0.449,2.783e-05
1352,0.448,2.779e-05
1353,0.447,2.774e-05
1354,0.446,2.769e-05
1355,0.445,2.763e-05
1356,0.444,2.756e-05
1357,0.443,2.748e-05
1358,0.442,2.74e-05
1359,0.441,2.732e-05
1360,0.44,2.725e-05
1361,0.439,2.72e-05
1362,0.438,2.715e-05
1363,0.437,2.709e-05
1364,0.436,2.704e-05
1365,0.435,2.698e-05
1366,0.434,2.693e-05
1367,0.433,2.687e-05
1368,0.432,2.681e-05
1369,0.431,2.675e-05
1370,0.43,2.669e-05
1371,0.429,2.664e-05
1372,0.428,2.659e-05
1373,0.427,2.654e-05
1374,0.426,2.648e-05
1375,0.425,2.643e-05
1376,0.424,2.637e-05
1377,0.423,2.632e-05
1378,0.422,2.626e-05
1379,0.421,2.62e-05
1380,0.42,2.614e-05
1381,0.419,2.609e-05
1382,0.418,2.603e-05
1383,0.417,2.596e-05
1384,0.416,2.59e-05
1385,0.415,2.583e-05
1386,0.414,2.577e-05
1387,0.413,2.57e-05
1388,0.412,2.565e-05
1389,0.411,2.559e-05
1390,0.41,2.555e-05
1391,0.409,2.549e-05
1392,0.408,2.544e-05
1393,0.407,2.538e-05
1394,0.406,2.532e-05
1395,0.405,2.526e-05
1396,0.404,2.52e-05
1397,0.403,2.514e-05
1398,0.402,2.508e-05
1399,0.401,2.502e-05
1400,0.4,2.496e-05
1401,0.399,2.49e-05
1402,0.398,2.484e-05
1403,0.397,2.477e-05
1404,0.396,2.471e-05
1405,0.395,2.464e-05
1406,0.394,2.457e-05
1407,0.393,2.451e-05
1408,0.392,2.444e-05
1409,0.391,2.437e-05
1410,0.39,2.43e-05
1411,0.389,2.424e-05
1412,0.388,2.418e-05
1413,0.387,2.412e-05
1414,0.386,2.406e-05
1415,0.385,2.399e-05
1416,0.384,2.392e-05
1417,0.383,2.385e-05
1418,0.382,2.378e-05
1419,0.381,2.37e-05
1420,0.38,2.362e-05
1421,0.379,2.354e-05
1422,0.378,2.346e-05
1423,0.377,2.338e-05
1424,0.376,2.33e-05
1425,0.375,2.322e-05
1426,0.374,2.314e-05
1427,0.373,2.307e-05
1428,0.372,2.3e-05
1429,0.371,2.294e-05
1430,0.37,2.288e-05
1431,0.369,2.281e-05
1432,0.368,2.275e-05
1433,0.367,2.267e-05
1434,0.366,2.259e-05
1435,0.365,2.251e-05
1436,0.364,2.243e-05
1437,0.363,2.235e-05
1438,0.362,2.226e-05
1439,0.361,2.218e-05
1440,0.36,2.209e-05
1441,0.359,2.2e-05
1442,0.358,2.191e-05
1443,0.357,2.182e-05
1444,0.356,2.173e-05
1445,0.355,2.165e-05
1446,0.354,2.156e-05
1447,0.353,2.146e-05
1448,0.352,2.136e-05
1449,0.351,2.127e-05
1450,0.35,2.116e-05
1451,0.349,2.106e-05
1452,0.348,2.095e-05
1453,0.347,2.085e-05
1454,0.346,2.074e-05
1455,0.345,2.063e-05
1456,0.344,2.053e-05
1457,0.343,2.043e-05
1458,0.342,2.033e-05
1459,0.341,2.022e-05
1460,0.34,2.011e-05
1461,0.339,1.999e-05
1462,0.338,1.988e-05
1463,0.337,1.976e-05
1464,0.336,1.964e-05
1465,0.335,1.951e-05
1466,0.334,1.938e-05
1467,0.333,1.925e-05
1468,0.332,1.912e-05
1469,0.331,1.898e-05
1470,0.33,1.883e-05
1471,0.329,1.866e-05
1472,0.328,1.849e-05
1473,0.327,1.832e-05
1474,0.326,1.816e-05
1475,0.325,1.8e-05
1476,0.324,1.785e-05
1477,0.323,1.771e-05
1478,0.322,1.755e-05
1479,0.321,1.74e-05
1480,0.32,1.724e-05
1481,0.319,1.709e-05
1482,0.318,1.692e-05
1483,0.317,1.675e-05
1484,0.316,1.656e-05
1485,0.315,1.636e-05
1486,0.314,1.615e-05
1487,0.313,1.593e-05
1488,0.312,1.572e-05
1489,0.311,1.552e-05
1490,0.31,1.533e-05
1491,0.309,1.513e-05
1492,0.308,1.492e-05
1493,0.307,1.471e-05
1494,0.306,1.447e-05
1495,0.305,1.422e-05
1496,0.304,1.395e-05
1497,0.303,1.367e-05
1498,0.302,1.34e-05
1499,0.301,1.314e-05
1500,0.3,1.29e-05
1501,0.299,1.265e-05
1502,0.298,1.239e-05
1503,0.297,1.212e-05
1504,0.296,1.183e-05
1505,0.295,1.152e-05
1506,0.294,1.121e-05
1507,0.293,1.089e-05
1508,0.292,1.057e-05
1509,0.291,1.026e-05
1510,0.29,9.943e-06
1511,0.289,9.606e-06
1512,0.288,9.25e-06
1513,0.287,8.878e-06
1514,0.286,8.503e-06
1515,0.285,8.139e-06
1516,0.284,7.778e-06
1517,0.283,7.406e-06
1518,0.282,7.018e-06
1519,0.281,6.61e-06
1520,0.28,6.189e-06
1521,0.279,5.769e-06
1522,0.278,5.345e-06
1523,0.277,4.905e-06
1524,0.276,4.453e-06
1525,0.275,3.99e-06
1526,0.274,3.526e-06
1527,0.273,3.066e-06
1528,0.272,2.601e-06
1529,0.271,2.123e-06
1530,0.27,1.632e-06
1531,0.269,1.126e-06
1532,0.268,6.061e-07
1533,0.267,6.882e-08
1534,0.266,-4.858e-07
1535,0.265,-1.055e-06
1536,0.264,-1.631e-06
1537,0.263,-2.214e-06
1538,0.262,-2.804e-06
1539,0.261,-3.405e-06
1540,0.26,-4.019e-06
1541,0.259,-4.644e-06
1542,0.258,-5.28e-06
1543,0.257,-5.93e-06
1544,0.256,-6.588e-06
1545,0.255,-7.257e-06
1546,0.254,-7.939e-06
1547,0.253,-8.635e-06
1548,0.252,-9.345e-06
1549,0.251,-1.008e-05
1550,0.25,-1.082e-05
1551,0.249,-1.157e-05
1552,0.248,-1.233e-05
1553,0.247,-1.31e-05
1554,0.246,-1.388e-05
1555,0.245,-1.468e-05
1556,0.244,-1.549e-05
1557,0.243,-1.631e-05
1558,0.242,-1.714e-05
1559,0.241,-1.797e-05
1560,0.24,-1.882e-05
1561,0.239,-1.969e-05
1562,0.238,-2.057e-05
1563,0.237,-2.146e-05
1564,0.236,-2.237e-05
1565,0.235,-2.328e-05
1566,0.234,-2.421e-05
1567,0.233,-2.514e-05
1568,0.232,-2.609e-05
1569,0.231,-2.705e-05
1570,0.23,-2.803e-05
1571,0.229,-2.902e-05
1572,0.228,-3.002e-05
1573,0.227,-3.102e-05
1574,0.226,-3.204e-05
1575,0.225,-3.307e-05
1576,0.224,-3.411e-05
1577,0.223,-3.516e-05
1578,0.222,-3.621e-05
1579,0.221,-3.726e-05
1580,0.22,-3.831e-05
1581,0.219,-3.937e-05
1582,0.218,-4.044e-05
1583,0.217,-4.154e-05
1584,0.216,-4.265e-05
1585,0.215,-4.378e-05
1586,0.214,-4.492e-05
1587,0.213,-4.606e-05
1588,0.212,-4.72e-05
1589,0.211,-4.835e-05
1590,0.21,-4.95e-05
1591,0.209,-5.066e-05
1592,0.208,-5.182e-05
1593,0.207,-5.3e-05
1594,0.206,-5.42e-05
1595,0.205,-5.542e-05
1596,0.204,-5.665e-05
1597,0.203,-5.785e-05
1598,0.202,-5.904e-05
1599,0.201,-6.023e-05
1600,0.2,-6.142e-05
1601,0.199,-6.263e-05
1602,0.198,-6.384e-05
1603,0.197,-6.505e-05
1604,0.196,-6.626e-05
1605,0.195,-6.747e-05
1606,0.194,-6.868e-05
1607,0.193,-6.989e-05
1608,0.192,-7.11e-05
1609,0.191,-7.232e-05
1610,0.19,-7.353e-05
1611,0.189,-7.474e-05
1612,0.188,-7.593e-05
1613,0.187,-7.712e-05
1614,0.186,-7.83e-05
1615,0.185,-7.949e-05
1616,0.184,-8.068e-05
1617,0.183,-8.187e-05
1618,0.182,-8.305e-05
1619,0.181,-8.424e-05
1620,0.18,-8.541e-05
1621,0.179,-8.658e-05
1622,0.178,-8.774e-05
1623,0.177,-8.89e-05
1624,0.176,-9.005e-05
1625,0.175,-9.12e-05
1626,0.174,-9.234e-05
1627,0.173,-9.347e-05
1628,0.172,-9.458e-05
1629,0.171,-9.567e-05
1630,0.17,-9.675e-05
1631,0.169,-9.782e-05
1632,0.168,-9.889e-05
1633,0.167,-9.995e-05
1634,0.166,-0.000101
1635,0.165,-0.0001021
1636,0.164,-0.0001031
1637,0.163,-0.0001041
1638,0.162,-0.0001051
1639,0.161,-0.0001061
1640,0.16,-0.0001071
1641,0.159,-0.0001081
1642,0.158,-0.000109
1643,0.157,-0.0001099
1644,0.156,-0.0001109
1645,0.155,-0.0001118
1646,0.154,-0.0001127
1647,0.153,-0.0001135
1648,0.152,-0.0001144
1649,0.151,-0.0001152
1650,0.15,-0.000116
1651,0.149,-0.0001168
1652,0.148,-0.0001176
1653,0.147,-0.0001184
1654,0.146,-0.0001192
1655,0.145,-0.0001199
1656,0.144,-0.0001206
1657,0.143,-0.0001213
1658,0.142,-0.000122
1659,0.141,-0.0001227
1660,0.14,-0.0001233
1661,0.139,-0.0001239
1662,0.138,-0.0001245
1663,0.137,-0.0001251
1664,0.136,-0.0001256
1665,0.135,-0.0001262
1666,0.134,-0.0001267
1667,0.133,-0.0001272
1668,0.132,-0.0001278
1669,0.131,-0.0001282
1670,0.13,-0.0001287
1671,0.129,-0.0001291
1672,0.128,-0.0001295
1673,0.127,-0.0001298
1674,0.126,-0.0001302
1675,0.125,-0.0001306
1676,0.124,-0.0001309
1677,0.123,-0.0001312
1678,0.122,-0.0001315
1679,0.121,-0.0001318
1680,0.12,-0.000132
1681,0.119,-0.0001323
1682,0.118,-0.0001325
1683,0.117,-0.0001328
1684,0.116,-0.000133
1685,0.115,-0.0001331
1686,0.114,-0.0001333
1687,0.113,-0.0001334
1688,0.112,-0.0001335
1689,0.111,-0.0001336
1690,0.11,-0.0001337
1691,0.109,-0.0001337
1692,0.108,-0.0001338
1693,0.107,-0.0001338
1694,0.106,-0.0001338
1695,0.105,-0.0001338
1696,0.104,-0.0001338
1697,0.103,-0.0001338
1698,0.102,-0.0001337
1699,0.101,-0.0001337
1700,0.1,-0.0001336
1701,0.099,-0.0001335
1702,0.098,-0.0001334
1703,0.097,-0.0001334
1704,0.096,-0.0001333
1705,0.095,-0.0001332
1706,0.094,-0.000133
1707,0.093,-0.0001329
1708,0.092,-0.0001327
1709,0.091,-0.0001325
1710,0.09,-0.0001323
1711,0.089,-0.0001321
1712,0.088,-0.0001319
1713,0.087,-0.0001317
1714,0.086,-0.0001315
1715,0.085,-0.0001313
1716,0.084,-0.000131
1717,0.083,-0.0001308
1718,0.082,-0.0001306
1719,0.081,-0.0001303
1720,0.08,-0.00013
1721,0.079,-0.0001298
1722,0.078,-0.0001295
1723,0.077,-0.0001292
1724,0.076,-0.0001289
1725,0.075,-0.0001287
1726,0.074,-0.0001284
1727,0.073,-0.0001281
1728,0.072,-0.0001278
1729,0.071,-0.0001274
1730,0.07,-0.0001271
1731,0.069,-0.0001268
1732,0.068,-0.0001265
1733,0.067,-0.0001261
1734,0.066,-0.0001258
1735,0.065,-0.0001255
1736,0.064,-0.0001251
1737,0.063,-0.0001248
1738,0.062,-0.0001244
1739,0.061,-0.0001241
1740,0.06,-0.0001238
1741,0.059,-0.0001234
1742,0.058,-0.0001231
1743,0.057,-0.0001227
1744,0.056,-0.0001224
1745,0.055,-0.000122
1746,0.054,-0.0001217
1747,0.053,-0.0001213
1748,0.052,-0.000121
1749,0.051,-0.0001206
1750,0.05,-0.0001202
1751,0.049,-0.0001199
1752,0.048,-0.0001195
1753,0.047,-0.0001192
1754,0.046,-0.0001188
1755,0.045,-0.0001185
1756,0.044,-0.0001181
1757,0.043,-0.0001177
1758,0.042,-0.0001174
1759,0.041,-0.000117
1760,0.04,-0.0001166
1761,0.039,-0.0001163
1762,0.038,-0.0001159
1763,0.037,-0.0001156
1764,0.036,-0.0001152
1765,0.035,-0.0001149
1766,0.034,-0.0001145
1767,0.033,-0.0001142
1768,0.032,-0.0001138
1769,0.031,-0.0001135
1770,0.03,-0.0001132
1771,0.029,-0.0001128
1772,0.028,-0.0001125
1773,0.027,-0.0001121
1774,0.026,-0.0001118
1775,0.025,-0.0001114
1776,0.024,-0.0001111
1777,0.023,-0.0001107
1778,0.022,-0.0001104
1779,0.021,-0.0001101
1780,0.02,-0.0001097
1781,0.019,-0.0001094
1782,0.018,-0.0001091
1783,0.017,-0.0001088
1784,0.016,-0.0001084
1785,0.015,-0.0001081
1786,0.014,-0.0001078
1787,0.013,-0.0001074
1788,0.012,-0.0001071
1789,0.011,-0.0001068
1790,0.01,-0.0001065
1791,0.009,-0.0001062
1792,0.008,-0.0001058
1793,0.007,-0.0001055
1794,0.006,-0.0001052
1795,0.005,-0.0001049
1796,0.004,-0.0001046
1797,0.003,-0.0001043
1798,0.002,-0.000104
1799,0.001,-0.0001037
1800,0.0,-0.0001034
1801,-0.001,-0.0001031
1802,-0.002,-0.0001028
1803,-0.003,-0.0001025
1804,-0.004,-0.0001022
1805,-0.005,-0.0001019
1806,-0.006,-0.0001016
1807,-0.007,-0.0001013
1808,-0.008,-0.000101
1809,-0.009,-0.0001007
1810,-0.01,-0.0001004
1811,-0.011,-0.0001002
1812,-0.012,-9.987e-05
1813,-0.013,-9.959e-05
1814,-0.014,-9.932e-05
1815,-0.015,-9.906e-05
1816,-0.016,-9.88e-05
1817,-0.017,-9.853e-05
1818,-0.018,-9.825e-05
1819,-0.019,-9.797e-05
1820,-0.02,-9.77e-05
1821,-0.021,-9.743e-05
1822,-0.022,-9.716e-05
1823,-0.023,-9.691e-05
1824,-0.024,-9.666e-05
1825,-0.025,-9.641e-05
1826,-0.026,-9.616e-05
1827,-0.027,-9.591e-05
1828,-0.028,-9.565e-05
1829,-0.029,-9.539e-05
1830,-0.03,-9.514e-05
1831,-0.031,-9.489e-05
1832,-0.032,-9.465e-05
1833,-0.033,-9.441e-05
1834,-0.034,-9.417e-05
1835,-0.035,-9.393e-05
1836,-0.036,-9.367e-05
1837,-0.037,-9.342e-05
1838,-0.038,-9.316e-05
1839,-0.039,-9.292e-05
1840,-0.04,-9.268e-05
1841,-0.041,-9.245e-05
1842,-0.042,-9.221e-05
1843,-0.043,-9.198e-05
1844,-0.044,-9.176e-05
1845,-0.045,-9.153e-05
1846,-0.046,-9.129e-05
1847,-0.047,-9.105e-05
1848,-0.048,-9.082e-05
1849,-0.049,-9.059e-05
1850,-0.05,-9.037e-05
1851,-0.051,-9.016e-05
1852,-0.052,-8.993e-05
1853,-0.053,-8.971e-05
1854,-0.054,-8.95e-05
1855,-0.055,-8.93e-05
1856,-0.056,-8.91e-05
1857,-0.057,-8.888e-05
1858,-0.058,-8.865e-05
1859,-0.059,-8.843e-05
1860,-0.06,-8.821e-05
1861,-0.061,-8.8e-05
1862,-0.062,-8.779e-05
1863,-0.063,-8.759e-05
1864,-0.064,-8.738e-05
1865,-0.065,-8.717e-05
1866,-0.066,-8.698e-05
1867,-0.067,-8.678e-05
1868,-0.068,-8.658e-05
1869,-0.069,-8.637e-05
1870,-0.07,-8.615e-05
1871,-0.071,-8.594e-05
1872,-0.072,-8.575e-05
1873,-0.073,-8.556e-05
1874,-0.074,-8.537e-05
1875,-0.075,-8.518e-05
1876,-0.076,-8.498e-05
1877,-0.077,-8.479e-05
1878,-0.078,-8.461e-05
1879,-0.079,-8.443e-05
1880,-0.08,-8.426e-05
1881,-0.081,-8.407e-05
1882,-0.082,-8.387e-05
1883,-0.083,-8.366e-05
1884,-0.084,-8.346e-05
1885,-0.085,-8.327e-05
1886,-0.086,-8.31e-05
1887,-0.087,-8.292e-05
1888,-0.088,-8.275e-05
1889,-0.089,-8.256e-05
1890,-0.09,-8.238e-05
1891,-0.091,-8.22e-05
1892,-0.092,-8.203e-05
1893,-0.093,-8.187e-05
1894,-0.094,-8.169e-05
1895,-0.095,-8.151e-05
1896,-0.096,-8.132e-05
1897,-0.097,-8.114e-05
1898,-0.098,-8.097e-05
1899,-0.099,-8.08e-05
1900,-0.1,-8.064e-05
1901,-0.101,-8.047e-05
1902,-0.102,-8.03e-05
1903,-0.103,-8.012e-05
1904,-0.104,-7.996e-05
1905,-0.105,-7.98e-05
1906,-0.106,-7.965e-05
1907,-0.107,-7.951e-05
1908,-0.108,-7.937e-05
1909,-0.109,-7.921e-05
1910,-0.11,-7.904e-05
1911,-0.111,-7.886e-05
1912,-0.112,-7.868e-05
1913,-0.113,-7.852e-05
1914,-0.114,-7.836e-05
1915,-0.115,-7.821e-05
1916,-0.116,-7.806e-05
1917,-0.117,-7.791e-05
1918,-0.118,-7.776e-05
1919,-0.119,-7.761e-05
1920,-0.12,-7.746e-05
1921,-0.121,-7.731e-05
1922,-0.122,-7.717e-05
1923,-0.123,-7.704e-05
1924,-0.124,-7.69e-05
1925,-0.125,-7.675e-05
1926,-0.126,-7.66e-05
1927,-0.127,-7.645e-05
1928,-0.128,-7.629e-05
1929,-0.129,-7.615e-05
1930,-0.13,-7.601e-05
1931,-0.131,-7.587e-05
1932,-0.132,-7.573e-05
1933,-0.133,-7.559e-05
1934,-0.134,-7.544e-05
1935,-0.135,-7.529e-05
1936,-0.136,-7.515e-05
1937,-0.137,-7.501e-05
1938,-0.138,-7.488e-05
1939,-0.139,-7.476e-05
1940,-0.14,-7.465e-05
1941,-0.141,-7.452e-05
1942,-0.142,-7.439e-05
1943,-0.143,-7.424e-05
1944,-0.144,-7.409e-05
1945,-0.145,-7.394e-05
1946,-0.146,-7.379e-05
1947,-0.147,-7.366e-05
1948,-0.148,-7.353e-05
1949,-0.149,-7.34e-05
1950,-0.15,-7.327e-05
1951,-0.151,-7.314e-05
1952,-0.152,-7.3e-05
1953,-0.153,-7.287e-05
1954,-0.154,-7.274e-05
1955,-0.155,-7.262e-05
1956,-0.156,-7.25e-05
1957,-0.157,-7.238e-05
1958,-0.158,-7.227e-05
1959,-0.159,-7.216e-05
1960,-0.16,-7.204e-05
1961,-0.161,-7.192e-05
1962,-0.162,-7.179e-05
1963,-0.163,-7.165e-05
1964,-0.164,-7.152e-05
1965,-0.165,-7.139e-05
1966,-0.166,-7.127e-05
1967,-0.167,-7.115e-05
1968,-0.168,-7.103e-05
1969,-0.169,-7.092e-05
1970,-0.17,-7.081e-05
1971,-0.171,-7.069e-05
1972,-0.172,-7.057e-05
1973,-0.173,-7.045e-05
1974,-0.174,-7.034e-05
1975,-0.175,-7.022e-05
1976,-0.176,-7.011e-05
1977,-0.177,-7.001e-05
1978,-0.178,-6.991e-05
1979,-0.179,-6.982e-05
1980,-0.18,-6.973e-05
1981,-0.181,-6.964e-05
1982,-0.182,-6.954e-05
1983,-0.183,-6.943e-05
1984,-0.184,-6.931e-05
1985,-0.185,-6.919e-05
1986,-0.186,-6.906e-05
1987,-0.187,-6.894e-05
1988,-0.188,-6.883e-05
1989,-0.189,-6.873e-05
1990,-0.19,-6.863e-05
1991,-0.191,-6.853e-05
1992,-0.192,-6.843e-05
1993,-0.193,-6.833e-05
1994,-0.194,-6.823e-05
1995,-0.195,-6.812e-05
1996,-0.196,-6.802e-05
1997,-0.197,-6.792e-05
1998,-0.198,-6.781e-05
1999,-0.199,-6.771e-05
